"","t","zr"
"96",0.26027397260274,0.104692960744418
"97",0.263013698630137,0.104692960744418
"98",0.265753424657534,0.104692960744418
"99",0.268493150684932,0.104692960744418
"100",0.271232876712329,0.104692960744418
"101",0.273972602739726,0.104692960744418
"102",0.276712328767123,0.104692960744418
"103",0.279452054794521,0.104692960744418
"104",0.282191780821918,0.104692960744418
"105",0.284931506849315,0.104692960744418
"106",0.287671232876712,0.104692960744418
"107",0.29041095890411,0.104692960744418
"108",0.293150684931507,0.104692960744418
"109",0.295890410958904,0.104692960744418
"110",0.298630136986301,0.104692960744418
"111",0.301369863013699,0.104692960744418
"112",0.304109589041096,0.104692960744418
"113",0.306849315068493,0.104692960744418
"114",0.30958904109589,0.104692960744418
"115",0.312328767123288,0.104692960744418
"116",0.315068493150685,0.104692960744418
"117",0.317808219178082,0.104692960744418
"118",0.320547945205479,0.104692960744418
"119",0.323287671232877,0.104692960744418
"120",0.326027397260274,0.104692960744418
"121",0.328767123287671,0.104692960744418
"122",0.331506849315069,0.104692960744418
"123",0.334246575342466,0.104692960744418
"124",0.336986301369863,0.104692960744418
"125",0.33972602739726,0.104692960744418
"126",0.342465753424658,0.104692960744418
"127",0.345205479452055,0.104692960744418
"128",0.347945205479452,0.104692960744418
"129",0.350684931506849,0.104692960744418
"130",0.353424657534247,0.104692960744418
"131",0.356164383561644,0.104692960744418
"132",0.358904109589041,0.104692960744418
"133",0.361643835616438,0.104692960744418
"134",0.364383561643836,0.104692960744418
"135",0.367123287671233,0.104692960744418
"136",0.36986301369863,0.104692960744418
"137",0.372602739726027,0.104692960744418
"138",0.375342465753425,0.104692960744418
"139",0.378082191780822,0.104692960744418
"140",0.380821917808219,0.104692960744418
"141",0.383561643835616,0.104692960744418
"142",0.386301369863014,0.104692960744418
"143",0.389041095890411,0.104692960744418
"144",0.391780821917808,0.104692960744418
"145",0.394520547945205,0.104692960744418
"146",0.397260273972603,0.104692960744418
"147",0.4,0.104692960744418
"148",0.402739726027397,0.104692960744418
"149",0.405479452054795,0.104692960744418
"150",0.408219178082192,0.104692960744418
"151",0.410958904109589,0.104692960744418
"152",0.413698630136986,0.104692960744418
"153",0.416438356164384,0.104692960744418
"154",0.419178082191781,0.104692960744418
"155",0.421917808219178,0.104692960744418
"156",0.424657534246575,0.104692960744418
"157",0.427397260273973,0.104692960744418
"158",0.43013698630137,0.104692960744418
"159",0.432876712328767,0.104692960744418
"160",0.435616438356164,0.104692960744418
"161",0.438356164383562,0.104692960744418
"162",0.441095890410959,0.104692960744418
"163",0.443835616438356,0.104692960744418
"164",0.446575342465753,0.104692960744418
"165",0.449315068493151,0.104692960744418
"166",0.452054794520548,0.104692960744418
"167",0.454794520547945,0.104692960744418
"168",0.457534246575342,0.104692960744418
"169",0.46027397260274,0.104692960744418
"170",0.463013698630137,0.104692960744418
"171",0.465753424657534,0.104692960744418
"172",0.468493150684932,0.104692960744418
"173",0.471232876712329,0.104692960744418
"174",0.473972602739726,0.104692960744418
"175",0.476712328767123,0.104692960744418
"176",0.479452054794521,0.104692960744418
"177",0.482191780821918,0.104692960744418
"178",0.484931506849315,0.104692960744418
"179",0.487671232876712,0.104692960744418
"180",0.49041095890411,0.104692960744418
"181",0.493150684931507,0.104692960744418
"182",0.495890410958904,0.104692960744418
"183",0.498630136986301,0.104692960744418
"184",0.501369863013699,0.104694789661989
"185",0.504109589041096,0.104698447497131
"186",0.506849315068493,0.104702105332273
"187",0.50958904109589,0.104705763167415
"188",0.512328767123288,0.104709421002557
"189",0.515068493150685,0.104713078837699
"190",0.517808219178082,0.104716736672841
"191",0.520547945205479,0.104720394507983
"192",0.523287671232877,0.104724052343125
"193",0.526027397260274,0.104727710178267
"194",0.528767123287671,0.104731368013409
"195",0.531506849315069,0.104735025848551
"196",0.534246575342466,0.104738683683693
"197",0.536986301369863,0.104742341518835
"198",0.53972602739726,0.104745999353977
"199",0.542465753424658,0.104749657189119
"200",0.545205479452055,0.104753315024261
"201",0.547945205479452,0.104756972859403
"202",0.550684931506849,0.104760630694545
"203",0.553424657534247,0.104764288529687
"204",0.556164383561644,0.104767946364828
"205",0.558904109589041,0.10477160419997
"206",0.561643835616438,0.104775262035112
"207",0.564383561643836,0.104778919870254
"208",0.567123287671233,0.104782577705396
"209",0.56986301369863,0.104786235540538
"210",0.572602739726027,0.10478989337568
"211",0.575342465753425,0.104793551210822
"212",0.578082191780822,0.104797209045964
"213",0.580821917808219,0.104800866881106
"214",0.583561643835616,0.104804524716248
"215",0.586301369863014,0.10480818255139
"216",0.589041095890411,0.104811840386532
"217",0.591780821917808,0.104815498221674
"218",0.594520547945205,0.104819156056816
"219",0.597260273972603,0.104822813891958
"220",0.6,0.1048264717271
"221",0.602739726027397,0.104830129562242
"222",0.605479452054794,0.104833787397384
"223",0.608219178082192,0.104837445232526
"224",0.610958904109589,0.104841103067668
"225",0.613698630136986,0.10484476090281
"226",0.616438356164384,0.104848418737952
"227",0.619178082191781,0.104852076573094
"228",0.621917808219178,0.104855734408236
"229",0.624657534246575,0.104859392243378
"230",0.627397260273973,0.104863050078519
"231",0.63013698630137,0.104866707913661
"232",0.632876712328767,0.104870365748803
"233",0.635616438356164,0.104874023583945
"234",0.638356164383562,0.104877681419087
"235",0.641095890410959,0.104881339254229
"236",0.643835616438356,0.104884997089371
"237",0.646575342465753,0.104888654924513
"238",0.649315068493151,0.104892312759655
"239",0.652054794520548,0.104895970594797
"240",0.654794520547945,0.104899628429939
"241",0.657534246575342,0.104903286265081
"242",0.66027397260274,0.104906944100223
"243",0.663013698630137,0.104910601935365
"244",0.665753424657534,0.104914259770507
"245",0.668493150684932,0.104917917605649
"246",0.671232876712329,0.104921575440791
"247",0.673972602739726,0.104925233275933
"248",0.676712328767123,0.104928891111075
"249",0.679452054794521,0.104932548946217
"250",0.682191780821918,0.104936206781359
"251",0.684931506849315,0.104939864616501
"252",0.687671232876712,0.104943522451643
"253",0.69041095890411,0.104947180286785
"254",0.693150684931507,0.104950838121927
"255",0.695890410958904,0.104954495957069
"256",0.698630136986301,0.10495815379221
"257",0.701369863013699,0.104961811627352
"258",0.704109589041096,0.104965469462494
"259",0.706849315068493,0.104969127297636
"260",0.70958904109589,0.104972785132778
"261",0.712328767123288,0.10497644296792
"262",0.715068493150685,0.104980100803062
"263",0.717808219178082,0.104983758638204
"264",0.720547945205479,0.104987416473346
"265",0.723287671232877,0.104991074308488
"266",0.726027397260274,0.10499473214363
"267",0.728767123287671,0.104998389978772
"268",0.731506849315068,0.105002047813914
"269",0.734246575342466,0.105005705649056
"270",0.736986301369863,0.105009363484198
"271",0.73972602739726,0.10501302131934
"272",0.742465753424658,0.105016679154482
"273",0.745205479452055,0.105020336989624
"274",0.747945205479452,0.105023994824766
"275",0.750684931506849,0.105027652659908
"276",0.753424657534247,0.10503131049505
"277",0.756164383561644,0.105034968330192
"278",0.758904109589041,0.105038626165334
"279",0.761643835616438,0.105042284000476
"280",0.764383561643836,0.105045941835618
"281",0.767123287671233,0.10504959967076
"282",0.76986301369863,0.105053257505901
"283",0.772602739726027,0.105056915341043
"284",0.775342465753425,0.105060573176185
"285",0.778082191780822,0.105064231011327
"286",0.780821917808219,0.105067888846469
"287",0.783561643835616,0.105071546681611
"288",0.786301369863014,0.105075204516753
"289",0.789041095890411,0.105078862351895
"290",0.791780821917808,0.105082520187037
"291",0.794520547945205,0.105086178022179
"292",0.797260273972603,0.105089835857321
"293",0.8,0.105093493692463
"294",0.802739726027397,0.105097151527605
"295",0.805479452054795,0.105100809362747
"296",0.808219178082192,0.105104467197889
"297",0.810958904109589,0.105108125033031
"298",0.813698630136986,0.105111782868173
"299",0.816438356164384,0.105115440703315
"300",0.819178082191781,0.105119098538457
"301",0.821917808219178,0.105122756373599
"302",0.824657534246575,0.105126414208741
"303",0.827397260273973,0.105130072043883
"304",0.83013698630137,0.105133729879025
"305",0.832876712328767,0.105137387714167
"306",0.835616438356164,0.105141045549309
"307",0.838356164383562,0.105144703384451
"308",0.841095890410959,0.105148361219592
"309",0.843835616438356,0.105152019054734
"310",0.846575342465753,0.105155676889876
"311",0.849315068493151,0.105159334725018
"312",0.852054794520548,0.10516299256016
"313",0.854794520547945,0.105166650395302
"314",0.857534246575342,0.105170308230444
"315",0.86027397260274,0.105173966065586
"316",0.863013698630137,0.105177623900728
"317",0.865753424657534,0.10518128173587
"318",0.868493150684931,0.105184939571012
"319",0.871232876712329,0.105188597406154
"320",0.873972602739726,0.105192255241296
"321",0.876712328767123,0.105195913076438
"322",0.879452054794521,0.10519957091158
"323",0.882191780821918,0.105203228746722
"324",0.884931506849315,0.105206886581864
"325",0.887671232876712,0.105210544417006
"326",0.89041095890411,0.105214202252148
"327",0.893150684931507,0.10521786008729
"328",0.895890410958904,0.105221517922432
"329",0.898630136986301,0.105225175757574
"330",0.901369863013699,0.105228833592716
"331",0.904109589041096,0.105232491427858
"332",0.906849315068493,0.105236149263
"333",0.90958904109589,0.105239807098142
"334",0.912328767123288,0.105243464933284
"335",0.915068493150685,0.105247122768425
"336",0.917808219178082,0.105250780603567
"337",0.920547945205479,0.105254438438709
"338",0.923287671232877,0.105258096273851
"339",0.926027397260274,0.105261754108993
"340",0.928767123287671,0.105265411944135
"341",0.931506849315069,0.105269069779277
"342",0.934246575342466,0.105272727614419
"343",0.936986301369863,0.105276385449561
"344",0.93972602739726,0.105280043284703
"345",0.942465753424658,0.105283701119845
"346",0.945205479452055,0.105287358954987
"347",0.947945205479452,0.105291016790129
"348",0.950684931506849,0.105294674625271
"349",0.953424657534247,0.105298332460413
"350",0.956164383561644,0.105301990295555
"351",0.958904109589041,0.105305648130697
"352",0.961643835616438,0.105309305965839
"353",0.964383561643836,0.105312963800981
"354",0.967123287671233,0.105316621636123
"355",0.96986301369863,0.105320279471265
"356",0.972602739726027,0.105323937306407
"357",0.975342465753425,0.105327595141549
"358",0.978082191780822,0.105331252976691
"359",0.980821917808219,0.105334910811833
"360",0.983561643835616,0.105338568646975
"361",0.986301369863014,0.105342226482116
"362",0.989041095890411,0.105345884317258
"363",0.991780821917808,0.1053495421524
"364",0.994520547945206,0.105353199987542
"365",0.997260273972603,0.105356857822684
"366",1,0.105360515657826
"367",1.0027397260274,0.105368454004258
"368",1.00547945205479,0.105376392350691
"369",1.00821917808219,0.105384330697123
"370",1.01095890410959,0.105392269043555
"371",1.01369863013699,0.105400207389987
"372",1.01643835616438,0.10540814573642
"373",1.01917808219178,0.105416084082852
"374",1.02191780821918,0.105424022429284
"375",1.02465753424658,0.105431960775716
"376",1.02739726027397,0.105439899122148
"377",1.03013698630137,0.105447837468581
"378",1.03287671232877,0.105455775815013
"379",1.03561643835616,0.105463714161445
"380",1.03835616438356,0.105471652507877
"381",1.04109589041096,0.105479590854309
"382",1.04383561643836,0.105487529200742
"383",1.04657534246575,0.105495467547174
"384",1.04931506849315,0.105503405893606
"385",1.05205479452055,0.105511344240038
"386",1.05479452054795,0.105519282586471
"387",1.05753424657534,0.105527220932903
"388",1.06027397260274,0.105535159279335
"389",1.06301369863014,0.105543097625767
"390",1.06575342465753,0.105551035972199
"391",1.06849315068493,0.105558974318632
"392",1.07123287671233,0.105566912665064
"393",1.07397260273973,0.105574851011496
"394",1.07671232876712,0.105582789357928
"395",1.07945205479452,0.10559072770436
"396",1.08219178082192,0.105598666050793
"397",1.08493150684932,0.105606604397225
"398",1.08767123287671,0.105614542743657
"399",1.09041095890411,0.105622481090089
"400",1.09315068493151,0.105630419436522
"401",1.0958904109589,0.105638357782954
"402",1.0986301369863,0.105646296129386
"403",1.1013698630137,0.105654234475818
"404",1.1041095890411,0.10566217282225
"405",1.10684931506849,0.105670111168683
"406",1.10958904109589,0.105678049515115
"407",1.11232876712329,0.105685987861547
"408",1.11506849315068,0.105693926207979
"409",1.11780821917808,0.105701864554411
"410",1.12054794520548,0.105709802900844
"411",1.12328767123288,0.105717741247276
"412",1.12602739726027,0.105725679593708
"413",1.12876712328767,0.10573361794014
"414",1.13150684931507,0.105741556286573
"415",1.13424657534247,0.105749494633005
"416",1.13698630136986,0.105757432979437
"417",1.13972602739726,0.105765371325869
"418",1.14246575342466,0.105773309672301
"419",1.14520547945205,0.105781248018734
"420",1.14794520547945,0.105789186365166
"421",1.15068493150685,0.105797124711598
"422",1.15342465753425,0.10580506305803
"423",1.15616438356164,0.105813001404462
"424",1.15890410958904,0.105820939750895
"425",1.16164383561644,0.105828878097327
"426",1.16438356164384,0.105836816443759
"427",1.16712328767123,0.105844754790191
"428",1.16986301369863,0.105852693136624
"429",1.17260273972603,0.105860631483056
"430",1.17534246575342,0.105868569829488
"431",1.17808219178082,0.10587650817592
"432",1.18082191780822,0.105884446522352
"433",1.18356164383562,0.105892384868785
"434",1.18630136986301,0.105900323215217
"435",1.18904109589041,0.105908261561649
"436",1.19178082191781,0.105916199908081
"437",1.19452054794521,0.105924138254513
"438",1.1972602739726,0.105932076600946
"439",1.2,0.105940014947378
"440",1.2027397260274,0.10594795329381
"441",1.20547945205479,0.105955891640242
"442",1.20821917808219,0.105963829986675
"443",1.21095890410959,0.105971768333107
"444",1.21369863013699,0.105979706679539
"445",1.21643835616438,0.105987645025971
"446",1.21917808219178,0.105995583372403
"447",1.22191780821918,0.106003521718836
"448",1.22465753424658,0.106011460065268
"449",1.22739726027397,0.1060193984117
"450",1.23013698630137,0.106027336758132
"451",1.23287671232877,0.106035275104564
"452",1.23561643835616,0.106043213450997
"453",1.23835616438356,0.106051151797429
"454",1.24109589041096,0.106059090143861
"455",1.24383561643836,0.106067028490293
"456",1.24657534246575,0.106074966836726
"457",1.24931506849315,0.106082905183158
"458",1.25205479452055,0.10609084352959
"459",1.25479452054795,0.106098781876022
"460",1.25753424657534,0.106106720222454
"461",1.26027397260274,0.106114658568887
"462",1.26301369863014,0.106122596915319
"463",1.26575342465753,0.106130535261751
"464",1.26849315068493,0.106138473608183
"465",1.27123287671233,0.106146411954615
"466",1.27397260273973,0.106154350301048
"467",1.27671232876712,0.10616228864748
"468",1.27945205479452,0.106170226993912
"469",1.28219178082192,0.106178165340344
"470",1.28493150684932,0.106186103686777
"471",1.28767123287671,0.106194042033209
"472",1.29041095890411,0.106201980379641
"473",1.29315068493151,0.106209918726073
"474",1.2958904109589,0.106217857072505
"475",1.2986301369863,0.106225795418938
"476",1.3013698630137,0.10623373376537
"477",1.3041095890411,0.106241672111802
"478",1.30684931506849,0.106249610458234
"479",1.30958904109589,0.106257548804666
"480",1.31232876712329,0.106265487151099
"481",1.31506849315068,0.106273425497531
"482",1.31780821917808,0.106281363843963
"483",1.32054794520548,0.106289302190395
"484",1.32328767123288,0.106297240536828
"485",1.32602739726027,0.10630517888326
"486",1.32876712328767,0.106313117229692
"487",1.33150684931507,0.106321055576124
"488",1.33424657534247,0.106328993922556
"489",1.33698630136986,0.106336932268989
"490",1.33972602739726,0.106344870615421
"491",1.34246575342466,0.106352808961853
"492",1.34520547945205,0.106360747308285
"493",1.34794520547945,0.106368685654717
"494",1.35068493150685,0.10637662400115
"495",1.35342465753425,0.106384562347582
"496",1.35616438356164,0.106392500694014
"497",1.35890410958904,0.106400439040446
"498",1.36164383561644,0.106408377386878
"499",1.36438356164384,0.106416315733311
"500",1.36712328767123,0.106424254079743
"501",1.36986301369863,0.106432192426175
"502",1.37260273972603,0.106440130772607
"503",1.37534246575342,0.10644806911904
"504",1.37808219178082,0.106456007465472
"505",1.38082191780822,0.106463945811904
"506",1.38356164383562,0.106471884158336
"507",1.38630136986301,0.106479822504768
"508",1.38904109589041,0.106487760851201
"509",1.39178082191781,0.106495699197633
"510",1.39452054794521,0.106503637544065
"511",1.3972602739726,0.106511575890497
"512",1.4,0.106519514236929
"513",1.4027397260274,0.106527452583362
"514",1.40547945205479,0.106535390929794
"515",1.40821917808219,0.106543329276226
"516",1.41095890410959,0.106551267622658
"517",1.41369863013699,0.106559205969091
"518",1.41643835616438,0.106567144315523
"519",1.41917808219178,0.106575082661955
"520",1.42191780821918,0.106583021008387
"521",1.42465753424658,0.106590959354819
"522",1.42739726027397,0.106598897701252
"523",1.43013698630137,0.106606836047684
"524",1.43287671232877,0.106614774394116
"525",1.43561643835616,0.106622712740548
"526",1.43835616438356,0.10663065108698
"527",1.44109589041096,0.106638589433413
"528",1.44383561643836,0.106646527779845
"529",1.44657534246575,0.106654466126277
"530",1.44931506849315,0.106662404472709
"531",1.45205479452055,0.106670342819142
"532",1.45479452054795,0.106678281165574
"533",1.45753424657534,0.106686219512006
"534",1.46027397260274,0.106694157858438
"535",1.46301369863014,0.10670209620487
"536",1.46575342465753,0.106710034551303
"537",1.46849315068493,0.106717972897735
"538",1.47123287671233,0.106725911244167
"539",1.47397260273973,0.106733849590599
"540",1.47671232876712,0.106741787937031
"541",1.47945205479452,0.106749726283464
"542",1.48219178082192,0.106757664629896
"543",1.48493150684932,0.106765602976328
"544",1.48767123287671,0.10677354132276
"545",1.49041095890411,0.106781479669193
"546",1.49315068493151,0.106789418015625
"547",1.4958904109589,0.106797356362057
"548",1.4986301369863,0.106805294708489
"549",1.5013698630137,0.10681274610531
"550",1.5041095890411,0.10681971055252
"551",1.50684931506849,0.106826674999729
"552",1.50958904109589,0.106833639446939
"553",1.51232876712329,0.106840603894149
"554",1.51506849315069,0.106847568341358
"555",1.51780821917808,0.106854532788568
"556",1.52054794520548,0.106861497235778
"557",1.52328767123288,0.106868461682987
"558",1.52602739726027,0.106875426130197
"559",1.52876712328767,0.106882390577407
"560",1.53150684931507,0.106889355024616
"561",1.53424657534247,0.106896319471826
"562",1.53698630136986,0.106903283919036
"563",1.53972602739726,0.106910248366245
"564",1.54246575342466,0.106917212813455
"565",1.54520547945205,0.106924177260665
"566",1.54794520547945,0.106931141707874
"567",1.55068493150685,0.106938106155084
"568",1.55342465753425,0.106945070602294
"569",1.55616438356164,0.106952035049503
"570",1.55890410958904,0.106958999496713
"571",1.56164383561644,0.106965963943923
"572",1.56438356164384,0.106972928391132
"573",1.56712328767123,0.106979892838342
"574",1.56986301369863,0.106986857285552
"575",1.57260273972603,0.106993821732761
"576",1.57534246575342,0.107000786179971
"577",1.57808219178082,0.107007750627181
"578",1.58082191780822,0.10701471507439
"579",1.58356164383562,0.1070216795216
"580",1.58630136986301,0.10702864396881
"581",1.58904109589041,0.107035608416019
"582",1.59178082191781,0.107042572863229
"583",1.59452054794521,0.107049537310439
"584",1.5972602739726,0.107056501757648
"585",1.6,0.107063466204858
"586",1.6027397260274,0.107070430652067
"587",1.60547945205479,0.107077395099277
"588",1.60821917808219,0.107084359546487
"589",1.61095890410959,0.107091323993696
"590",1.61369863013699,0.107098288440906
"591",1.61643835616438,0.107105252888116
"592",1.61917808219178,0.107112217335325
"593",1.62191780821918,0.107119181782535
"594",1.62465753424658,0.107126146229745
"595",1.62739726027397,0.107133110676954
"596",1.63013698630137,0.107140075124164
"597",1.63287671232877,0.107147039571374
"598",1.63561643835616,0.107154004018583
"599",1.63835616438356,0.107160968465793
"600",1.64109589041096,0.107167932913003
"601",1.64383561643836,0.107174897360212
"602",1.64657534246575,0.107181861807422
"603",1.64931506849315,0.107188826254632
"604",1.65205479452055,0.107195790701841
"605",1.65479452054795,0.107202755149051
"606",1.65753424657534,0.107209719596261
"607",1.66027397260274,0.10721668404347
"608",1.66301369863014,0.10722364849068
"609",1.66575342465753,0.10723061293789
"610",1.66849315068493,0.107237577385099
"611",1.67123287671233,0.107244541832309
"612",1.67397260273973,0.107251506279519
"613",1.67671232876712,0.107258470726728
"614",1.67945205479452,0.107265435173938
"615",1.68219178082192,0.107272399621148
"616",1.68493150684932,0.107279364068357
"617",1.68767123287671,0.107286328515567
"618",1.69041095890411,0.107293292962777
"619",1.69315068493151,0.107300257409986
"620",1.6958904109589,0.107307221857196
"621",1.6986301369863,0.107314186304406
"622",1.7013698630137,0.107321150751615
"623",1.7041095890411,0.107328115198825
"624",1.70684931506849,0.107335079646034
"625",1.70958904109589,0.107342044093244
"626",1.71232876712329,0.107349008540454
"627",1.71506849315068,0.107355972987663
"628",1.71780821917808,0.107362937434873
"629",1.72054794520548,0.107369901882083
"630",1.72328767123288,0.107376866329292
"631",1.72602739726027,0.107383830776502
"632",1.72876712328767,0.107390795223712
"633",1.73150684931507,0.107397759670921
"634",1.73424657534247,0.107404724118131
"635",1.73698630136986,0.107411688565341
"636",1.73972602739726,0.10741865301255
"637",1.74246575342466,0.10742561745976
"638",1.74520547945205,0.10743258190697
"639",1.74794520547945,0.107439546354179
"640",1.75068493150685,0.107446510801389
"641",1.75342465753425,0.107453475248599
"642",1.75616438356164,0.107460439695808
"643",1.75890410958904,0.107467404143018
"644",1.76164383561644,0.107474368590228
"645",1.76438356164384,0.107481333037437
"646",1.76712328767123,0.107488297484647
"647",1.76986301369863,0.107495261931857
"648",1.77260273972603,0.107502226379066
"649",1.77534246575342,0.107509190826276
"650",1.77808219178082,0.107516155273486
"651",1.78082191780822,0.107523119720695
"652",1.78356164383562,0.107530084167905
"653",1.78630136986301,0.107537048615115
"654",1.78904109589041,0.107544013062324
"655",1.79178082191781,0.107550977509534
"656",1.79452054794521,0.107557941956744
"657",1.7972602739726,0.107564906403953
"658",1.8,0.107571870851163
"659",1.8027397260274,0.107578835298373
"660",1.80547945205479,0.107585799745582
"661",1.80821917808219,0.107592764192792
"662",1.81095890410959,0.107599728640002
"663",1.81369863013699,0.107606693087211
"664",1.81643835616438,0.107613657534421
"665",1.81917808219178,0.10762062198163
"666",1.82191780821918,0.10762758642884
"667",1.82465753424658,0.10763455087605
"668",1.82739726027397,0.107641515323259
"669",1.83013698630137,0.107648479770469
"670",1.83287671232877,0.107655444217679
"671",1.83561643835616,0.107662408664888
"672",1.83835616438356,0.107669373112098
"673",1.84109589041096,0.107676337559308
"674",1.84383561643836,0.107683302006517
"675",1.84657534246575,0.107690266453727
"676",1.84931506849315,0.107697230900937
"677",1.85205479452055,0.107704195348146
"678",1.85479452054795,0.107711159795356
"679",1.85753424657534,0.107718124242566
"680",1.86027397260274,0.107725088689775
"681",1.86301369863014,0.107732053136985
"682",1.86575342465753,0.107739017584195
"683",1.86849315068493,0.107745982031404
"684",1.87123287671233,0.107752946478614
"685",1.87397260273973,0.107759910925824
"686",1.87671232876712,0.107766875373033
"687",1.87945205479452,0.107773839820243
"688",1.88219178082192,0.107780804267453
"689",1.88493150684932,0.107787768714662
"690",1.88767123287671,0.107794733161872
"691",1.89041095890411,0.107801697609082
"692",1.89315068493151,0.107808662056291
"693",1.8958904109589,0.107815626503501
"694",1.8986301369863,0.107822590950711
"695",1.9013698630137,0.10782955539792
"696",1.9041095890411,0.10783651984513
"697",1.90684931506849,0.10784348429234
"698",1.90958904109589,0.107850448739549
"699",1.91232876712329,0.107857413186759
"700",1.91506849315068,0.107864377633969
"701",1.91780821917808,0.107871342081178
"702",1.92054794520548,0.107878306528388
"703",1.92328767123288,0.107885270975597
"704",1.92602739726027,0.107892235422807
"705",1.92876712328767,0.107899199870017
"706",1.93150684931507,0.107906164317226
"707",1.93424657534247,0.107913128764436
"708",1.93698630136986,0.107920093211646
"709",1.93972602739726,0.107927057658855
"710",1.94246575342466,0.107934022106065
"711",1.94520547945205,0.107940986553275
"712",1.94794520547945,0.107947951000484
"713",1.95068493150685,0.107954915447694
"714",1.95342465753425,0.107961879894904
"715",1.95616438356164,0.107968844342113
"716",1.95890410958904,0.107975808789323
"717",1.96164383561644,0.107982773236533
"718",1.96438356164384,0.107989737683742
"719",1.96712328767123,0.107996702130952
"720",1.96986301369863,0.108003666578162
"721",1.97260273972603,0.108010631025371
"722",1.97534246575342,0.108017595472581
"723",1.97808219178082,0.108024559919791
"724",1.98082191780822,0.108031524367
"725",1.98356164383562,0.10803848881421
"726",1.98630136986301,0.10804545326142
"727",1.98904109589041,0.108052417708629
"728",1.99178082191781,0.108059382155839
"729",1.99452054794521,0.108066346603049
"730",1.9972602739726,0.108073311050258
"731",2,0.108080275497468
"732",2.0027397260274,0.108080275497468
"733",2.00547945205479,0.108080275497468
"734",2.00821917808219,0.108080275497468
"735",2.01095890410959,0.108080275497468
"736",2.01369863013699,0.108080275497468
"737",2.01643835616438,0.108080275497468
